latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
45.17283,-122.22442,320,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.9,3.8,N
45.16305,-122.1945,314.2,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.8,2.8,N
45.16153,-122.18984,300,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.5,2.8,N
45.15987,-122.18476,305.6,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289,2.1,N
45.15802,-122.17911,304.9,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,288.6,2.1,N
45.15577,-122.17223,308.1,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.4,2,N
45.15224,-122.16148,301.6,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289,2,N
45.14925,-122.15232,311.8,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291,2.6,N
45.14783,-122.14799,310.4,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.4,2.6,N
45.14527,-122.14014,310.8,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.4,3.6,N
45.14392,-122.13605,309.6,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.4,3.2,N
45.14251,-122.13172,303.8,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,288.2,3.2,N
45.14074,-122.12632,302.8,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,287.6,2.9,N
45.13842,-122.11925,307,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,288,2.9,N
45.13577,-122.11116,315.2,0.54,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.1,4.3,N
45.13154,-122.0983,316.1,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,288.9,3.6,N
45.12511,-122.07872,309.3,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,289.6,3.1,N
45.12288,-122.07193,305.2,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,289.8,3.1,N
45.12111,-122.06653,303.5,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,289.1,4.3,N
45.18768,-122.29083,348.3,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,295.1,5.8,N
45.16899,-122.23358,324.7,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,293.1,5.3,N
45.16756,-122.2292,333.7,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,293.7,5.3,N
45.16592,-122.22416,321.4,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,292.8,4.4,N
45.16412,-122.21868,321.4,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,292.4,4.4,N
45.15742,-122.19819,320,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.1,3.1,N
45.11327,-122.06364,341.5,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,291.2,3.7,N
45.18967,-122.29693,311.1,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.5,5.6,N
45.18589,-122.28533,304.6,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.1,5.8,N
45.18423,-122.28025,305.1,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.6,1.4,N
45.18258,-122.27518,301.5,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.8,1.4,N
45.1809,-122.27006,306,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.6,12.9,N
45.17923,-122.26491,304,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.5,12.9,N
45.17068,-122.23873,312.2,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.3,4.1,N
45.16212,-122.21256,310.6,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.1,3.1,N
45.15971,-122.2052,319.9,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.8,3.1,N
45.15561,-122.19266,313.8,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.1,3.1,N
45.15403,-122.18782,306,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.8,2.8,N
45.15247,-122.18308,316.6,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.8,2.8,N
45.15081,-122.17797,309.7,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,288.7,2.2,N
45.14833,-122.1704,312.5,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289,2.2,N
45.14383,-122.15673,304.6,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.1,1.8,N
45.14193,-122.15091,308.7,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.8,1.8,N
45.14068,-122.1471,305.1,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.8,2,N
45.13945,-122.14333,304.5,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.1,2,N
45.13823,-122.13962,305.7,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,288,1.2,N
45.13691,-122.1356,300,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,286.8,1.2,N
45.13356,-122.12538,302.1,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,286.9,1.9,N
45.13091,-122.11729,307.1,0.54,0.67,2020-09-09,11:12,1,nominal,2.0NRT,288.4,2.8,N
45.12882,-122.11093,306.2,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,288.5,2.8,N
45.12724,-122.10613,303.1,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,287.4,2.6,N
45.12514,-122.09975,317.1,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,288.2,2.6,N
45.12245,-122.09155,308.3,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,288.5,2.2,N
45.11745,-122.07635,308,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,288.1,2.2,N
45.20792,-122.25188,367,0.52,0.67,2020-09-09,11:12,1,high,2.0NRT,296.4,9.8,N
45.20615,-122.24635,342,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,294.5,7,N
45.20409,-122.23988,323.2,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,292.3,7,N
45.19334,-122.20617,321.4,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.2,4,N
45.18821,-122.1901,321.5,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.7,3.4,N
45.2262,-122.30925,308.6,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.9,5.5,N
45.217,-122.28037,310.5,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.7,7,N
45.21515,-122.27455,313.9,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.8,7,N
45.20129,-122.23106,315.1,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.5,2.9,N
45.19886,-122.22343,310,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291,2.9,N
45.19683,-122.21707,314.1,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.6,2.5,N
45.195,-122.21136,318,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291,2.5,N
45.19141,-122.2001,319.5,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291,4,N
45.18967,-122.19468,318.2,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.1,3.4,N
45.18653,-122.18484,318.5,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.4,3,N
45.18393,-122.17667,314.7,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.9,3,N
45.18144,-122.16891,307,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.5,2,N
45.17983,-122.16387,311.1,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.2,2,N
45.17838,-122.15936,304.1,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.6,2.2,N
45.17349,-122.14408,302.7,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,288.8,2.2,N
45.17054,-122.13486,305.8,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.1,2.3,N
45.16828,-122.12778,303.7,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.7,2.3,N
45.16624,-122.12142,305.9,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.1,4.2,N
45.1622,-122.10883,304.7,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.8,3.2,N
45.22064,-122.31306,345.2,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,292.5,5.5,N
45.21883,-122.30739,342.5,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,294,8.1,N
45.21698,-122.30157,321.7,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,292,8.1,N
45.21325,-122.28988,324.6,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,292.4,3.7,N
45.21138,-122.28399,324,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,292.9,7,N
45.20953,-122.27821,327,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,293.6,7,N
45.20766,-122.27237,334.6,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,294.9,16.7,N
45.20585,-122.26667,324.7,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,293.6,16.7,N
45.20406,-122.26107,325.2,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,292.8,9.8,N
45.20063,-122.25031,332.8,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,293.4,7,N
45.19893,-122.24498,334.5,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,293.4,7,N
45.18764,-122.20961,321.3,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.6,4,N
45.18569,-122.20352,330.8,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.6,4,N
45.18423,-122.19895,324.5,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.6,3.4,N
45.14025,-122.06187,367,0.54,0.68,2020-09-09,11:12,1,high,2.0NRT,290.5,15.3,N
45.13862,-122.05679,367,0.54,0.68,2020-09-09,11:12,1,high,2.0NRT,291.4,15.3,N
45.21511,-122.29572,304,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.5,3.7,N
45.2023,-122.25554,318.4,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,292.5,9.8,N
45.19678,-122.23824,319.5,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.1,2.9,N
45.19363,-122.22836,306.9,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.3,2.9,N
45.19141,-122.22141,306.5,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.8,2.5,N
45.18961,-122.21576,307.5,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.6,2.5,N
45.18283,-122.1946,307.9,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.6,3.4,N
45.17927,-122.18346,303.1,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.7,3,N
45.17664,-122.17522,306.3,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.7,2,N
45.17403,-122.16706,306,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.3,2,N
45.17193,-122.1605,309.6,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.7,2.2,N
45.17027,-122.15533,308.6,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.2,2.2,N
45.16858,-122.15005,303.9,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.6,2.2,N
45.16666,-122.1441,312.5,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.6,2.2,N
45.16466,-122.13783,310.4,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.7,2.3,N
45.16292,-122.1324,312.4,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.1,2.3,N
45.16089,-122.12608,314.2,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.3,4.2,N
45.1563,-122.11173,305.5,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.4,3.2,N
45.15292,-122.10122,306.1,0.54,0.67,2020-09-09,11:12,1,nominal,2.0NRT,288.4,2.9,N
45.15124,-122.096,307.2,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,288.5,2.9,N
45.21324,-122.31108,336.8,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,292.5,13.8,N
45.21136,-122.30519,346.6,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,292.9,13.8,N
45.20946,-122.29921,367,0.52,0.67,2020-09-09,11:12,1,high,2.0NRT,295.6,17.3,N
45.20757,-122.2933,347.3,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,295,17.3,N
45.20576,-122.28765,355.9,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,297.6,9,N
45.20399,-122.2821,344.8,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,296.3,9,N
45.20216,-122.27637,335.5,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,294.1,7.2,N
45.20033,-122.27065,323.7,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.8,7.2,N
45.19852,-122.26499,334.2,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,293.3,7.7,N
45.19672,-122.25933,323.3,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,293.1,7.7,N
45.19499,-122.25392,323.3,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,292.6,6.3,N
45.19335,-122.2488,338.3,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,293.1,6.3,N
45.19156,-122.2432,325,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.6,4.3,N
45.18624,-122.22652,328.8,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.8,3,N
45.1335,-122.06216,333.1,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,290.2,14.1,N
45.13204,-122.05766,367,0.54,0.68,2020-09-09,11:12,1,high,2.0NRT,296.3,14.1,N
45.1306,-122.05317,353.6,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,293.2,19.7,N
45.18879,-122.23451,313.6,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.5,4.3,N
45.18451,-122.22112,316.9,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.9,3,N
45.18273,-122.21557,309.6,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.6,2.7,N
45.18092,-122.2099,317.7,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291,2.7,N
45.17915,-122.20438,314.3,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.5,2.6,N
45.17756,-122.19943,311.2,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.1,2.6,N
45.17595,-122.19439,308.5,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290,2.1,N
45.17415,-122.18878,303.8,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290,2.1,N
45.17227,-122.18291,304.7,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290,1.7,N
45.1698,-122.17519,304.8,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.6,1.7,N
45.16695,-122.16628,306.1,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.3,2.2,N
45.16428,-122.15794,307.3,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.3,2.2,N
45.16206,-122.15099,312.4,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.8,2.5,N
45.16038,-122.14579,318.5,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.8,2.5,N
45.15894,-122.14131,312.7,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.3,2.8,N
45.15759,-122.13712,312.1,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290,2.8,N
45.15622,-122.13285,314.9,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290,3.8,N
45.15456,-122.1277,319.2,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.1,3.8,N
45.15202,-122.11978,318.5,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.4,3.7,N
45.1494,-122.11158,307.2,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289,3.7,N
45.14709,-122.10437,313.5,0.54,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290,3.4,N
45.14479,-122.09724,308,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,288.6,3.4,N
45.14292,-122.09142,315.7,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,289.5,3.6,N
45.14093,-122.08521,310.7,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,290.2,3.6,N
45.13914,-122.07966,314.7,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,289.5,2.9,N
45.13773,-122.07529,311.3,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,289.1,2.9,N
45.13496,-122.0667,311.6,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,287.7,4.9,N
45.20942,-122.32034,367,0.52,0.67,2020-09-09,11:12,1,high,2.0NRT,296.1,8.4,N
45.20752,-122.3144,339.5,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,293.6,13.8,N
45.20564,-122.30849,367,0.52,0.67,2020-09-09,11:12,1,high,2.0NRT,297.6,13.8,N
45.20376,-122.30261,356,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,300.6,17.3,N
45.20187,-122.29668,322.5,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,292.3,17.3,N
45.19833,-122.28561,336.6,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,294.2,9,N
45.19664,-122.28032,329.7,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,293.5,7.2,N
45.19489,-122.27486,340.9,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,294,7.2,N
45.19309,-122.26923,344.3,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,296.5,7.7,N
45.19125,-122.26349,341.7,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,294.7,7.7,N
45.18948,-122.25794,337.8,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,294.9,6.3,N
45.18778,-122.25264,320.8,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.6,6.3,N
45.18609,-122.24737,335.6,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,293.6,4.3,N
45.14944,-122.13309,325.6,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.7,3.8,N
45.14791,-122.12827,320.9,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.8,3.7,N
45.14552,-122.12087,322.1,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.4,3.7,N
45.14057,-122.10545,322.7,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,290.6,3.4,N
45.13856,-122.09922,326.7,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,290.7,3.6,N
45.12948,-122.07098,324.2,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,289.8,4.9,N
45.12803,-122.06646,323.9,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,290.2,4.9,N
45.12664,-122.06219,332.4,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,292.1,14.1,N
45.21129,-122.32622,304.8,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.5,8.4,N
45.20007,-122.29107,314.8,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,292.3,9,N
45.04285,-122.05853,305,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,288.3,1.8,N
45.11928,-122.31448,322.4,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.3,6,N
45.11746,-122.30887,324.6,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.8,6,N
45.11578,-122.30367,325.8,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290,11.2,N
45.11417,-122.29871,321.5,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.1,11.2,N
45.11232,-122.29301,327.4,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.2,16.8,N
45.11019,-122.28642,344.1,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.2,16.8,N
45.09369,-122.23562,367,0.53,0.67,2020-09-09,11:12,1,high,2.0NRT,291.9,33.8,N
45.09069,-122.22637,367,0.53,0.67,2020-09-09,11:12,1,high,2.0NRT,292,33.8,N
45.08804,-122.21825,367,0.53,0.67,2020-09-09,11:12,1,high,2.0NRT,290.7,34.9,N
45.08538,-122.21004,355.5,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.1,34.9,N
45.0824,-122.2009,336.5,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.6,17.7,N
45.07944,-122.1918,335.7,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.8,17.7,N
45.07673,-122.18348,340.5,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.1,17.5,N
45.0746,-122.17692,353,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.5,17.5,N
45.07278,-122.17135,340.4,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.9,15.7,N
45.071,-122.16589,332.3,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.8,15.7,N
45.06916,-122.16024,343.4,0.54,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.1,18.7,N
45.06734,-122.15464,367,0.54,0.68,2020-09-09,11:12,1,high,2.0NRT,292.3,18.7,N
45.06572,-122.14968,367,0.54,0.68,2020-09-09,11:12,1,high,2.0NRT,293,17.9,N
45.06419,-122.145,367,0.54,0.68,2020-09-09,11:12,1,high,2.0NRT,292.6,17.9,N
45.0627,-122.14042,328.9,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,288.3,14.4,N
45.06125,-122.13597,367,0.54,0.68,2020-09-09,11:12,1,high,2.0NRT,290.1,14.4,N
45.05984,-122.13165,349.4,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,293.9,14,N
45.04932,-122.09946,350.5,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,289.8,16.6,N
45.04659,-122.09108,354.8,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,291.8,16.6,N
45.04411,-122.0835,345.9,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,290.8,13.8,N
45.0419,-122.07672,367,0.54,0.68,2020-09-09,11:12,1,high,2.0NRT,296.8,13.8,N
45.03961,-122.06972,367,0.54,0.68,2020-09-09,11:12,1,high,2.0NRT,293.8,10.5,N
45.12481,-122.33156,301.5,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.8,2.7,N
45.12294,-122.32578,306.3,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.2,4.3,N
45.12114,-122.32023,316.3,0.52,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.1,4.3,N
45.10804,-122.27982,318,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.1,5.1,N
45.10597,-122.27341,315,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.6,5.1,N
45.10403,-122.26743,308.1,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.7,3,N
45.09781,-122.24828,303.8,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,288.4,10.4,N
45.09614,-122.24316,315.5,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,288.2,10.4,N
45.05804,-122.12613,309.8,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,285.3,14,N
45.03716,-122.06222,312.2,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,287.9,10.5,N
45.11329,-122.31698,320.8,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,288.8,6,N
45.10992,-122.3066,326.6,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.7,11.2,N
45.1083,-122.30161,353.9,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,291.1,11.2,N
45.10668,-122.29663,367,0.53,0.67,2020-09-09,11:12,1,high,2.0NRT,292.7,16.8,N
45.10494,-122.29126,344.5,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,290.6,16.8,N
45.10307,-122.28549,326,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.5,5.1,N
45.09044,-122.24663,367,0.53,0.67,2020-09-09,11:12,1,high,2.0NRT,291.2,10.4,N
45.0881,-122.23945,367,0.53,0.67,2020-09-09,11:12,1,high,2.0NRT,292,33.8,N
45.08529,-122.2308,352.9,0.53,0.67,2020-09-09,11:12,1,nominal,2.0NRT,289.4,33.8,N
45.08293,-122.22357,367,0.53,0.67,2020-09-09,11:12,1,high,2.0NRT,292.8,34.9,N
45.08025,-122.21532,367,0.53,0.67,2020-09-09,11:12,1,high,2.0NRT,297.9,34.9,N
45.07671,-122.20444,367,0.53,0.67,2020-09-09,11:12,1,high,2.0NRT,293.9,17.7,N
45.07385,-122.19566,367,0.53,0.67,2020-09-09,11:12,1,high,2.0NRT,294.2,17.7,N
45.07116,-122.18742,367,0.53,0.67,2020-09-09,11:12,1,high,2.0NRT,294.5,17.5,N
45.06918,-122.18132,367,0.53,0.67,2020-09-09,11:12,1,high,2.0NRT,295.3,17.5,N
45.0675,-122.17619,367,0.53,0.67,2020-09-09,11:12,1,high,2.0NRT,292.9,15.7,N
45.06581,-122.17101,367,0.53,0.67,2020-09-09,11:12,1,high,2.0NRT,293.1,15.7,N
45.06366,-122.16442,347.9,0.54,0.67,2020-09-09,11:12,1,nominal,2.0NRT,292.1,18.7,N
45.06163,-122.1582,367,0.54,0.68,2020-09-09,11:12,1,high,2.0NRT,292.3,18.7,N
45.05983,-122.15266,355,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,291.6,17.9,N
45.05502,-122.13795,341.9,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,289.8,14.4,N
45.0535,-122.1333,330.6,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,288.9,14,N
45.05198,-122.12862,340.8,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,291.3,14,N
45.04997,-122.12248,327.4,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,289.4,20.9,N
45.04721,-122.11404,367,0.54,0.68,2020-09-09,11:12,1,high,2.0NRT,294.8,20.9,N
45.04437,-122.10535,367,0.54,0.68,2020-09-09,11:12,1,high,2.0NRT,295.2,16.6,N
45.04178,-122.09743,348.1,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,292.8,16.6,N
45.03902,-122.08899,340.1,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,292.7,13.8,N
45.03658,-122.08154,337.3,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,292,13.8,N
45.03419,-122.07423,354.4,0.54,0.68,2020-09-09,11:12,1,nominal,2.0NRT,294.9,10.5,N
